unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period,latest_unit_market_activations,latest_unit_activations,latest_market_activations,latest_product_share_in_market,latest_market_contribution_to_product,historical_product_share_in_market,historical_market_contribution_to_product,blended_product_share_in_market,blended_market_contribution_to_product,latest_activations,historical_activations,periods_observed,support_sufficient,low_support_pair,normalized_latest_activations,normalized_total_activations,normalized_periods_observed,normalized_market_activations,support_score,confidence_level,normalized_blended_product_share_in_market,normalized_blended_market_contribution_to_product,normalized_momentum_score,normalized_trend_score,recommendation_score,market_share_p25,market_share_median,market_share_p75,product_contribution_p80,recommendation_label,include_in_primary_recommendations,review_reason
10W,Home Builders & Developers,2026,2,24,138,471,0.17391304347826086,0.050955414012738856,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,39.0,0.035326086956521736,0.13732394366197184,-0.3846153846153846,0.01562932705621712,0.03658909981628902,149.0,0.041880792440760935,0.1648336761002364,31.5,43.0,0.7325581395348837,-0.2674418604651163,-0.13372093023255816,-0.21395348837209305,10,429,2554,10937,2026-04-01,True,24,138,471,0.050955414012738856,0.17391304347826086,0.039224650269726616,0.16797180892717306,0.04684964670268457,0.17183361138538014,24,429,10,True,False,0.18110236220472442,0.13896189224704336,1.0,0.8150807899461401,0.3935305680527327,Medium,0.11874392866403727,0.2574936650087822,0.18823865802516204,0.25416981700212166,0.2219247009642282,0.027555001847096874,0.04463358664670288,0.06954448824545598,0.0946909082655227,Declining Product,True,No review flag
20X,Home Builders & Developers,2026,2,13,62,471,0.20967741935483872,0.027600849256900213,20' COMBO W/10' OFFICE,Ground Level Office / Storage Combo - 20' x 8',Small Ground Level Office Combo (160 SF),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,49.0,0.044384057971014496,0.3223684210526316,-0.7346938775510203,-0.016783208714114282,-0.11269100169779286,146.0,0.03778106897493579,0.24945714017030213,31.0,42.0,0.7380952380952381,-0.26190476190476186,-0.35964912280701755,-0.30100250626566416,10,526,2142,10937,2026-04-01,True,13,62,471,0.027600849256900213,0.20967741935483872,0.04809362713724056,0.24556489262371614,0.03477332151501933,0.2222380349989458,13,526,10,True,False,0.09448818897637795,0.17082785808147175,1.0,0.8150807899461401,0.3743686954648614,Medium,0.08523111071229289,0.3342607275291131,0.19028103044496492,0.20483497688532196,0.21735823566103096,0.027555001847096874,0.04463358664670288,0.06954448824545598,0.17380877082015603,Declining Product,True,No review flag
MO7414,Home Builders & Developers,2026,2,3,7,471,0.42857142857142855,0.006369426751592357,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,6.0,0.005434782608695652,0.23076923076923078,-0.5,0.000934644142896705,0.19780219780219777,26.0,0.006946042980759486,0.3466117216117216,4.5,8.5,0.5294117647058824,-0.47058823529411764,-0.1875,-0.3573529411764706,10,75,250,10937,2026-04-01,True,3,7,471,0.006369426751592357,0.42857142857142855,0.006857456340861296,0.3,0.006540237107836485,0.38357142857142856,3,75,10,False,True,0.015748031496062992,0.02266754270696452,1.0,0.8150807899461401,0.29495352996567364,Low,0.006881927227190221,0.5799750879580392,0.11330761812921893,0.17289849139578173,0.210898922589827,0.027555001847096874,0.04463358664670288,0.06954448824545598,0.3550941558441559,Low Priority,False,Below minimum support thresholds; Low confidence
40U,Home Builders & Developers,2026,2,14,88,471,0.1590909090909091,0.029723991507430998,40' COMBO W/15' OFFICE,Ground Level Office Combo / ftorage Combo - 40' u 8',Large Ground Level Office Combo (320 sq. ft.),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,28.0,0.025362318840579712,0.15135135135135136,-0.5,0.0043616726668512865,0.007739557739557729,88.0,0.024696979612017566,0.13560850112707698,21.0,23.0,0.9130434782608695,-0.08695652173913049,-0.3282442748091603,-0.18347162296714242,10,316,2335,10937,2026-04-01,True,14,88,471,0.029723991507430998,0.1590909090909091,0.02889274938282893,0.13533190578158458,0.029433056763820273,0.1507752579326455,14,316,10,True,False,0.10236220472440945,0.10183968462549277,1.0,0.8150807899461401,0.35297874026707976,Medium,0.07041142693929806,0.22542132253989172,0.2548111190306486,0.27144534741710763,0.2108335295485256,0.027555001847096874,0.04463358664670288,0.06954448824545598,0.1507752579326455,Declining Product,True,No review flag
MO5010,Home Builders & Developers,2026,2,11,97,471,0.1134020618556701,0.02335456475583864,50x10 Mobile Office or Similar,50x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 560 SF) - MO5010 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,37.0,0.03351449275362319,0.15611814345991562,-0.7027027027027026,-0.010159927997784552,-0.04271608160424552,107.0,0.02821369082167755,0.15464687295116236,24.0,29.5,0.8135593220338984,-0.18644067796610164,-0.20149253731343286,-0.19246142170503414,10,291,1910,10937,2026-04-01,True,11,97,471,0.02335456475583864,0.1134020618556701,0.02660693060254183,0.15235602094240838,0.02449289280218476,0.1270359475360285,11,291,10,True,False,0.07874015748031496,0.09362680683311432,1.0,0.8150807899461401,0.34183651650431424,Low,0.05670205650373203,0.1892658227889499,0.21811614337315927,0.2663503986842185,0.18971504746182133,0.027555001847096874,0.04463358664670288,0.06954448824545598,0.12706104604091326,Declining Product,False,Low confidence
HQ208,Home Builders & Developers,2026,2,5,24,471,0.20833333333333334,0.010615711252653927,20x8 HQ Ground Level Office,HQ Ground Level Office - 20' x 8',Small HQ Ground Level Office+ (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,8.0,0.007246376811594203,0.22857142857142856,-0.375,0.003369334441059724,-0.02023809523809522,36.0,0.009964561268451494,0.21498015873015872,6.5,11.5,0.5652173913043478,-0.4347826086956522,-0.23404255319148937,-0.35448658649398707,10,117,845,10937,2026-04-01,True,5,24,471,0.010615711252653927,0.20833333333333334,0.010697631891743623,0.13846153846153847,0.01064438347633532,0.18387820512820513,5,117,10,True,False,0.031496062992125984,0.03646517739816032,1.0,0.8150807899461401,0.30529451313121425,Low,0.018271278537082,0.2758378501933258,0.12651461154668567,0.17452299163025028,0.15792450162334656,0.027555001847096874,0.04463358664670288,0.06954448824545598,0.18237200475740722,Declining Product,False,Low confidence
40W,Home Builders & Developers,2026,2,16,282,471,0.05673758865248227,0.03397027600849257,40' OPEN BAY OFFICE,Ground Level Office - 40' x 8',Large Ground Level Office (320 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,40.0,0.036231884057971016,0.04932182490752158,-0.6,-0.0022616080494784474,0.007415763744960689,166.0,0.043332078063639354,0.07157094863744151,28.0,55.0,0.509090909090909,-0.49090909090909096,-0.16582914572864327,-0.3608771128369119,10,494,7087,10937,2026-04-01,True,16,282,471,0.03397027600849257,0.05673758865248227,0.045167779098473075,0.06970509383378017,0.037889402089985744,0.061276215465936534,16,494,10,True,False,0.11811023622047244,0.16031537450722733,1.0,0.8150807899461401,0.37895704274930897,Medium,0.09387849635395148,0.0891122826582715,0.10581222056631892,0.17090117483071032,0.14962718218810644,0.027555001847096874,0.04463358664670288,0.06954448824545598,0.09438105631427836,Declining Product,True,No review flag
18W,Home Builders & Developers,2026,2,2,35,471,0.05714285714285714,0.004246284501061571,OFFICE-STEEL-18'X10'-OPEN BAY,Ground Level Office - 18' x 10',Small Ground Level Office (180 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,17.0,0.015398550724637682,0.16346153846153846,-0.8823529411764706,-0.01115226622357611,-0.10631868131868133,51.0,0.012502798896898168,0.1518402880902881,9.5,16.0,0.59375,-0.40625,-0.45744680851063835,-0.4267287234042554,10,200,1140,10937,2026-04-01,True,2,35,471,0.004246284501061571,0.05714285714285714,0.018286550242296792,0.17543859649122806,0.009160377510493898,0.09854636591478697,2,200,10,False,True,0.007874015748031496,0.06373193166885677,1.0,0.8150807899461401,0.3065701605905249,Low,0.014153037184709037,0.14587555390573817,0.13703893442622953,0.1335799188603591,0.12685132073943886,0.027555001847096874,0.04463358664670288,0.06954448824545598,0.16254385964912282,Insufficient Data,False,Insufficient current observation history; Low confidence
MO6012,Manufacturing,2026,2,72,782,184,0.09207161125319693,0.391304347826087,60x12 Mobile Office or Similar,60x12 Mobile Office or Similar,Large Mobile Office - 2 offices + Lg. Open Area (up to 720 SF) - MO6012 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,207.0,0.35506003430531735,0.09759547383309759,-0.6521739130434783,0.03624431352076962,-0.00552386257990066,505.0,0.32616178995410483,0.08429310896479598,139.5,113.0,1.2345132743362832,0.23451327433628322,-0.24851190476190477,0.04130320269700802,10,1472,17125,4681,2026-04-01,True,72,782,184,0.391304347826087,0.09207161125319693,0.31446272164067507,0.08595620437956204,0.36440977866119284,0.08993121884742472,72,1472,10,True,False,0.5590551181102362,0.4816031537450723,1.0,0.2998204667863555,0.5942124418279935,Medium,1.0,0.132754492575636,0.37338604381256346,0.3988359872515562,0.5501853716395724,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.1079011824444154,Core Recommendation,True,No review flag
30W,Manufacturing,2026,2,6,96,184,0.0625,0.03260869565217391,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,25.0,0.04288164665523156,0.1016260162601626,-0.76,-0.010272951003057647,-0.0391260162601626,44.0,0.026752773328470078,0.05774373919832841,15.5,6.5,2.3846153846153846,1.3846153846153846,-0.3125,0.7057692307692307,10,150,2034,4681,2026-04-01,True,6,96,184,0.03260869565217391,0.0625,0.03204443494979705,0.07374631268436578,0.03241120440634201,0.06643620943952802,6,150,10,True,False,0.03937007874015748,0.04730617608409987,1.0,0.2998204667863555,0.2603187358671256,Low,0.07867603709398233,0.09697106868491338,0.7976040353089534,0.7754206524348846,0.35787874017226956,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.11106962881022621,Low Priority,False,Low confidence
20W,Manufacturing,2026,2,24,415,184,0.05783132530120482,0.13043478260869565,20' OPEN BAY OFFICE,Ground Level Office - 20' x 8',Small Ground Level Office (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,84.0,0.14408233276157806,0.06924979389942292,-0.7142857142857143,-0.01364755015288241,-0.011418468598218094,200.0,0.12367463978206863,0.054454196270320304,54.0,46.0,1.173913043478261,0.17391304347826098,-0.16317991631799167,0.03907585955975991,10,567,11726,4681,2026-04-01,True,24,415,184,0.13043478260869565,0.05783132530120482,0.12112796411023286,0.048354084939450794,0.12717739613423368,0.05451429117459091,24,567,10,True,False,0.18110236220472442,0.18429697766097242,1.0,0.2998204667863555,0.3578718156316294,Medium,0.34166018848142443,0.07881372099211315,0.3510334996436209,0.3975736454099086,0.30178431982780485,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.10797409936522484,Core Recommendation,True,No review flag
10W,Manufacturing,2026,2,9,138,184,0.06521739130434782,0.04891304347826087,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,23.0,0.03945111492281304,0.08098591549295775,-0.6086956521739131,0.009461928555447835,-0.015768524188609925,61.0,0.039423742147531055,0.06483676983108451,16.0,14.5,1.103448275862069,0.10344827586206895,0.24489795918367352,0.1600281491907108,10,136,2554,4681,2026-04-01,True,9,138,184,0.04891304347826087,0.06521739130434782,0.029053621021149327,0.05324980422866092,0.04196224561827183,0.06102873582785741,9,136,10,True,False,0.06299212598425197,0.042706964520367936,1.0,0.2998204667863555,0.26697672835525255,Low,0.10518097964984727,0.08873536564411054,0.32504239683436975,0.4661230904823326,0.224274819216288,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.0946909082655227,Low Priority,False,Low confidence
40W,Manufacturing,2026,2,15,282,184,0.05319148936170213,0.08152173913043478,40' OPEN BAY OFFICE,Ground Level Office - 40' x 8',Large Ground Level Office (320 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,73.0,0.12521440823327615,0.09001233045622688,-0.7945205479452055,-0.043692669102841364,-0.03682084109452475,216.0,0.13007775866427054,0.0878505575450033,44.0,64.0,0.6875,-0.3125,-0.31645569620253167,-0.31408227848101267,10,685,7087,4681,2026-04-01,True,15,282,184,0.08152173913043478,0.05319148936170213,0.14633625293740654,0.09665584873712431,0.1042068189628749,0.06840401514309989,15,685,10,True,False,0.11023622047244094,0.22306176084099869,1.0,0.2998204667863555,0.34663634013833944,Low,0.2779149051251494,0.09996808070576524,0.17161885245901642,0.19742204464756452,0.21930061588838673,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.09438105631427836,Declining Product,False,Low confidence
MO3610,Manufacturing,2026,2,13,263,184,0.049429657794676805,0.07065217391304347,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,27.0,0.04631217838765009,0.05636743215031315,-0.5185185185185186,0.024339995525393385,-0.0069377743556363475,81.0,0.05478328580805404,0.04753327710879601,20.0,20.5,0.975609756097561,-0.024390243902439046,-0.22857142857142854,-0.10606271777003484,10,232,4825,4681,2026-04-01,True,13,263,184,0.07065217391304347,0.049429657794676805,0.04956205938901944,0.048082901554404145,0.06327063382963506,0.04895829311058138,13,232,10,True,False,0.09448818897637795,0.07424441524310119,1.0,0.2998204667863555,0.28903845815545326,Low,0.16431354886071098,0.07035181189435954,0.2778888444622151,0.31531667479020886,0.20959546587137753,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.11896421127287773,Declining Product,False,Low confidence
HQ208,Manufacturing,2026,2,6,24,184,0.25,0.03260869565217391,20x8 HQ Ground Level Office,HQ Ground Level Office - 20' x 8',Small HQ Ground Level Office+ (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,1.0,0.0029498525073746312,0.014285714285714285,5.0,0.02965884314479928,0.2357142857142857,14.0,0.012431854706473656,0.09066293183940242,3.5,3.5,1.0,0.0,-0.06666666666666665,-0.02666666666666666,8,29,733,3468,2026-04-01,True,6,24,184,0.03260869565217391,0.25,0.008362168396770472,0.03956343792633015,0.024122411112782707,0.17634720327421555,6,29,8,True,False,0.03937007874015748,0.0075558475689881735,0.7142857142857143,0.2998204667863555,0.1892632637439794,Low,0.055673938660063226,0.2643679662284123,0.2868852459016394,0.3603142127507057,0.20938944549823205,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.18237200475740722,Low Priority,False,Low confidence
MO4412,Manufacturing,2026,2,14,293,184,0.04778156996587031,0.07608695652173914,44x12 Mobile Office or Similar,44x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 576 SF) - MO4412 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,39.0,0.06689536878216124,0.06598984771573604,-0.641025641025641,0.0091915877395779,-0.018208277749865734,127.0,0.08007685532831271,0.06258992937308075,26.5,37.0,0.7162162162162162,-0.28378378378378377,0.040983606557376984,-0.15387682764731947,10,334,5542,4681,2026-04-01,True,14,293,184,0.07608695652173914,0.04778156996587031,0.07135227515488143,0.06026705160591844,0.07442981804333894,0.05215148853988716,14,334,10,True,False,0.10236220472440945,0.10775295663600526,1.0,0.2998204667863555,0.3035223531547807,Low,0.19528122348293928,0.0752151198262288,0.1822108994240142,0.2882181328054274,0.1988306437889616,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.13654530775228074,Declining Product,False,Low confidence
MO5010,Manufacturing,2026,2,2,97,184,0.020618556701030927,0.010869565217391304,50x10 Mobile Office or Similar,50x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 560 SF) - MO5010 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,14.0,0.024013722126929673,0.05907172995780591,-0.8571428571428572,-0.013144156909538369,-0.03845317325677498,27.0,0.015766145670517453,0.03581297037738577,8.0,5.5,1.1,0.4545454545454546,-0.44897959183673475,0.09313543599257884,10,87,1910,4681,2026-04-01,True,2,97,184,0.010869565217391304,0.020618556701030927,0.01858577227088229,0.04554973821989529,0.013570237686113148,0.029344470232633455,2,87,10,False,True,0.007874015748031496,0.026609724047306178,1.0,0.2998204667863555,0.24205135560700375,Low,0.026390770018296924,0.04047952174225297,0.32377049180327877,0.4282117918776358,0.18130670583729136,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.12706104604091326,Insufficient Data,False,Insufficient current observation history; Low confidence
MO5012,Manufacturing,2026,2,2,81,184,0.024691358024691357,0.010869565217391304,50x12 Mobile Office or Similar,50x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 672 SF) - MO5012 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,12.0,0.02058319039451115,0.0736196319018405,-0.8333333333333334,-0.009713625177119847,-0.04892827387714914,26.0,0.015005913527750664,0.046638269542155025,7.0,6.0,1.1,0.16666666666666674,-0.2777777777777778,-0.011111111111111072,10,78,1532,4681,2026-04-01,True,2,81,184,0.010869565217391304,0.024691358024691357,0.01666310617389447,0.050913838120104436,0.01289730455216741,0.033869226058085934,2,78,10,False,True,0.007874015748031496,0.023653088042049936,1.0,0.2998204667863555,0.24101653300516407,Low,0.024523323981430114,0.04737082588660305,0.32377049180327877,0.36913028977066253,0.17310728414877938,0.019364649415305166,0.03002833494329528,0.06606042988306103,0.15432501692292816,Insufficient Data,False,Insufficient current observation history; Low confidence
